ID,FECHA,DEVICE,TEMPERATURA,AMPERAJE
1815,01/08/2023 08:22,ESP32,28,-0.177622
1816,01/08/2023 08:22,ESP32,29,-0.174816
1817,01/08/2023 08:22,ESP32,28,-0.179193
1818,01/08/2023 08:22,ESP32,28,0.439774
1819,01/08/2023 08:22,ESP32,29,0.15417
1820,01/08/2023 08:22,ESP32,28,-0.0934581
1821,01/08/2023 08:22,ESP32,29,-0.0825944
1822,01/08/2023 08:22,ESP32,28,0.144898
1823,01/08/2023 08:22,ESP32,29,0.0223842
1824,01/08/2023 08:22,ESP32,29,-0.138406
1825,01/08/2023 08:22,ESP32,28,-0.165622
1826,01/08/2023 08:22,ESP32,29,-0.161436
1827,01/08/2023 08:22,ESP32,29,-0.15717
1828,01/08/2023 08:22,ESP32,29,-0.154852
1829,01/08/2023 08:22,ESP32,29,-0.17269
1830,01/08/2023 08:22,ESP32,29,-0.181019
1831,01/08/2023 08:22,ESP32,29,-0.137274
1832,01/08/2023 08:22,ESP32,29,-0.154008
1833,01/08/2023 08:22,ESP32,29,0.0785481
1834,01/08/2023 08:22,ESP32,29,-0.065797
1835,01/08/2023 08:22,ESP32,28,-0.149429
1836,01/08/2023 08:22,ESP32,28,-0.166779
1837,01/08/2023 08:22,ESP32,29,0.187504
1838,01/08/2023 08:22,ESP32,28,-0.00153538
1839,01/08/2023 08:22,ESP32,28,-0.162918
1840,01/08/2023 08:23,ESP32,29,-0.133365
1841,01/08/2023 08:23,ESP32,29,0.286377
1842,01/08/2023 08:23,ESP32,29,0.0545026
1843,01/08/2023 08:23,ESP32,29,-0.110439
1844,01/08/2023 08:23,ESP32,28,-0.161308
1845,01/08/2023 08:23,ESP32,28,-0.174731
1846,01/08/2023 08:23,ESP32,28,-0.173232
1847,01/08/2023 08:23,ESP32,29,-0.17324
1848,01/08/2023 08:23,ESP32,29,-0.181112
1849,01/08/2023 08:23,ESP32,28,-0.152699
1850,01/08/2023 08:23,ESP32,29,-0.15352
1851,01/08/2023 08:23,ESP32,29,-0.173457
1852,01/08/2023 08:23,ESP32,29,0.244522
1853,01/08/2023 08:23,ESP32,28,0.159805
1854,01/08/2023 08:23,ESP32,28,0.214016
1855,01/08/2023 08:23,ESP32,29,0.0368106
1856,01/08/2023 08:23,ESP32,29,-0.124362
1857,01/08/2023 18:39,ESP32,30,27.5078
1858,01/08/2023 18:39,ESP32,30,6.51316
1859,01/08/2023 18:39,ESP32,30,1.38701
1860,01/08/2023 18:39,ESP32,30,0.130296
1861,01/08/2023 18:39,ESP32,30,-0.13795
1862,01/08/2023 18:39,ESP32,30,-0.170171
1863,01/08/2023 18:39,ESP32,30,0.130137
1864,01/08/2023 18:39,ESP32,30,-0.0594361
1865,01/08/2023 18:39,ESP32,31,-0.156486
1866,01/08/2023 18:39,ESP32,30,-0.176911
1867,01/08/2023 18:39,ESP32,30,-0.180675
1868,01/08/2023 18:39,ESP32,30,-0.180779
1869,01/08/2023 18:39,ESP32,30,-0.170018
1870,01/08/2023 18:39,ESP32,30,0.271033
1871,01/08/2023 18:39,ESP32,30,0.116858
1872,01/08/2023 18:39,ESP32,30,0.118177
1873,01/08/2023 18:39,ESP32,30,-0.126891
1874,01/08/2023 18:39,ESP32,30,-0.167034
1875,01/08/2023 18:39,ESP32,30,0.117821
1876,01/08/2023 18:39,ESP32,30,-0.0621325
1877,01/08/2023 18:39,ESP32,30,0.202187
1878,01/08/2023 18:39,ESP32,30,0.0302108
1879,01/08/2023 18:39,ESP32,30,0.0302434
1880,01/08/2023 18:39,ESP32,30,0.167027
1881,01/08/2023 18:39,ESP32,30,-0.128696
1882,01/08/2023 18:39,ESP32,31,-0.142938
1883,01/08/2023 18:39,ESP32,30,0.112546
1884,01/08/2023 18:39,ESP32,30,0.0177832
1885,01/08/2023 18:39,ESP32,30,0.0115645
1886,01/08/2023 18:39,ESP32,30,-0.157148
1887,01/08/2023 18:39,ESP32,30,-0.10432
1888,01/08/2023 18:39,ESP32,30,-0.141088
1889,01/08/2023 18:39,ESP32,30,-0.183487
1890,01/08/2023 18:39,ESP32,30,-0.15933
1891,01/08/2023 18:39,ESP32,30,0.151909
1892,01/08/2023 18:39,ESP32,30,0.0594089
1893,01/08/2023 18:39,ESP32,30,-0.109619
1894,01/08/2023 18:39,ESP32,30,-0.144549
1895,01/08/2023 18:39,ESP32,30,-0.170468
1896,01/08/2023 18:39,ESP32,30,-0.160596
1897,01/08/2023 18:39,ESP32,30,-0.182612
1898,01/08/2023 18:39,ESP32,30,0.14004
1899,01/08/2023 18:39,ESP32,30,-0.0254644
1900,01/08/2023 18:40,ESP32,30,-0.0408822
1901,01/08/2023 18:40,ESP32,31,-0.109487
1902,01/08/2023 18:40,ESP32,31,-0.170004
1903,01/08/2023 18:40,ESP32,30,-0.177957
1904,01/08/2023 18:40,ESP32,30,-0.175838
1905,01/08/2023 18:40,ESP32,30,0.149883
1906,01/08/2023 18:40,ESP32,31,0.123079
1907,01/08/2023 18:40,ESP32,30,0.0936743
1908,01/08/2023 18:40,ESP32,30,-0.0450569
1909,01/08/2023 18:40,ESP32,31,0.157641
1910,01/08/2023 18:40,ESP32,30,-0.10634
1911,01/08/2023 18:40,ESP32,30,-0.158883
1912,01/08/2023 18:40,ESP32,30,0.0672902
1913,01/08/2023 18:40,ESP32,31,-0.0905544
1914,01/08/2023 18:40,ESP32,30,0.114207
1915,01/08/2023 18:40,ESP32,30,-0.068169
1916,01/08/2023 18:40,ESP32,31,0.0509195
1917,01/08/2023 18:40,ESP32,30,-0.117952
1918,01/08/2023 18:40,ESP32,31,-0.160064
1919,01/08/2023 18:40,ESP32,30,-0.167073
1920,01/08/2023 18:40,ESP32,30,-0.173548
1921,01/08/2023 18:40,ESP32,31,0.194617
1922,01/08/2023 18:40,ESP32,30,0.00973909
1923,01/08/2023 18:40,ESP32,30,-0.00557317
1924,01/08/2023 18:40,ESP32,30,-0.160619
1925,01/08/2023 18:40,ESP32,30,-0.169519
1926,01/08/2023 18:40,ESP32,30,-0.178318
1927,01/08/2023 18:40,ESP32,30,0.0749014
1928,01/08/2023 18:40,ESP32,31,0.0644217
1929,01/08/2023 18:40,ESP32,30,-0.03634
1930,01/08/2023 18:40,ESP32,30,0.0929432
1931,01/08/2023 18:40,ESP32,31,-0.0936685
1932,01/08/2023 18:40,ESP32,30,-0.156111
1933,01/08/2023 18:40,ESP32,31,-0.17849
1934,01/08/2023 18:40,ESP32,31,-0.17481
1935,01/08/2023 18:40,ESP32,31,0.0525189
1936,01/08/2023 18:40,ESP32,30,-0.0565133
1937,01/08/2023 18:40,ESP32,31,0.235302
1938,01/08/2023 18:40,ESP32,31,0.201805
1939,01/08/2023 18:40,ESP32,30,-0.11643
1940,01/08/2023 18:40,ESP32,30,-0.151744
1941,01/08/2023 18:40,ESP32,30,-0.163507
1942,01/08/2023 18:40,ESP32,30,0.130726
1943,01/08/2023 18:40,ESP32,31,-0.0233057
1944,01/08/2023 18:40,ESP32,30,-0.121657
1945,01/08/2023 18:40,ESP32,30,0.182284
1946,01/08/2023 18:40,ESP32,30,-0.0250361
1947,01/08/2023 18:40,ESP32,30,-0.135194
1948,01/08/2023 18:40,ESP32,30,-0.170178
1949,01/08/2023 18:40,ESP32,30,0.104281
1950,01/08/2023 18:40,ESP32,31,0.100352
1951,01/08/2023 18:40,ESP32,30,-0.0209162
1952,01/08/2023 18:40,ESP32,30,-0.121915
1953,01/08/2023 18:41,ESP32,31,-0.171501
1954,01/08/2023 18:41,ESP32,30,-0.151691
1955,01/08/2023 18:41,ESP32,31,-0.157793
1956,01/08/2023 18:41,ESP32,31,-0.0109231
1957,01/08/2023 18:41,ESP32,30,-0.156081
1958,01/08/2023 18:41,ESP32,31,0.277333
1959,01/08/2023 18:41,ESP32,31,0.188965
1960,01/08/2023 18:41,ESP32,30,-0.0993192
1961,01/08/2023 18:41,ESP32,31,-0.163259
1962,01/08/2023 18:41,ESP32,31,-0.166943
1963,01/08/2023 18:41,ESP32,31,-0.163072
1964,01/08/2023 18:41,ESP32,30,-0.153587
1965,01/08/2023 18:41,ESP32,30,0.107078
1966,01/08/2023 18:41,ESP32,30,0.0243294
1967,01/08/2023 18:41,ESP32,30,-0.0894422
1968,01/08/2023 18:41,ESP32,31,-0.153997
1969,01/08/2023 18:41,ESP32,30,-0.163507
1970,01/08/2023 18:41,ESP32,31,-0.151191
1971,01/08/2023 18:41,ESP32,31,-0.152059
1972,01/08/2023 18:41,ESP32,31,0.171655
1973,01/08/2023 18:41,ESP32,31,0.0791327
1974,01/08/2023 18:41,ESP32,30,0.0962776
1975,01/08/2023 18:41,ESP32,31,-0.0262822
1976,01/08/2023 18:41,ESP32,31,-0.122063
1977,01/08/2023 18:41,ESP32,30,-0.148179
1978,01/08/2023 18:41,ESP32,30,-0.169823
1979,01/08/2023 18:41,ESP32,30,0.158366
1980,01/08/2023 18:41,ESP32,30,0.0916014
1981,01/08/2023 18:41,ESP32,30,-0.150149
1982,01/08/2023 18:41,ESP32,30,-0.122114
1983,01/08/2023 18:41,ESP32,31,-0.148117
1984,01/08/2023 18:41,ESP32,31,-0.180047
1985,01/08/2023 18:41,ESP32,31,-0.17974
1986,01/08/2023 18:41,ESP32,30,0.123684
1987,01/08/2023 18:41,ESP32,31,0.122023
1988,01/08/2023 18:41,ESP32,30,0.00966263
1989,01/08/2023 18:41,ESP32,31,-0.128536
1990,01/08/2023 18:41,ESP32,30,-0.165878
1991,01/08/2023 18:41,ESP32,31,-0.162695
1992,01/08/2023 18:41,ESP32,30,-0.162442
1993,01/08/2023 18:41,ESP32,30,0.0346885
1994,01/08/2023 18:41,ESP32,30,-0.113876
1995,01/08/2023 18:41,ESP32,31,-0.109975
1996,01/08/2023 18:41,ESP32,30,-0.136939
1997,01/08/2023 18:41,ESP32,31,-0.16225
1998,01/08/2023 18:41,ESP32,31,-0.167564
1999,01/08/2023 18:41,ESP32,31,-0.165235
2000,01/08/2023 18:41,ESP32,31,0.158357
2001,01/08/2023 18:41,ESP32,31,0.00865538
2002,01/08/2023 18:41,ESP32,31,-0.0915355
2003,01/08/2023 18:41,ESP32,31,0.12234
2004,01/08/2023 18:41,ESP32,31,0.119897
2005,01/08/2023 18:41,ESP32,31,-0.134944
2006,01/08/2023 18:42,ESP32,30,-0.160856
2007,01/08/2023 18:42,ESP32,30,0.136312
2008,01/08/2023 18:42,ESP32,31,-0.0174275
2009,01/08/2023 18:42,ESP32,30,0.0801786
2010,01/08/2023 18:42,ESP32,30,-0.0993812
2011,01/08/2023 18:42,ESP32,30,0.165378
2012,01/08/2023 18:42,ESP32,30,-0.027358
2013,01/08/2023 18:42,ESP32,30,-0.161519
2014,01/08/2023 18:42,ESP32,30,0.140586
2015,01/08/2023 18:42,ESP32,31,-0.0253667
2016,01/08/2023 18:42,ESP32,31,0.135247
2017,01/08/2023 18:42,ESP32,31,-0.0173353
2018,01/08/2023 18:42,ESP32,31,-0.152092
2019,01/08/2023 18:42,ESP32,30,-0.106816
2020,01/08/2023 18:42,ESP32,30,-0.154714
2021,01/08/2023 18:42,ESP32,31,0.0523975
2022,01/08/2023 18:42,ESP32,30,-0.078346
2023,01/08/2023 18:42,ESP32,31,0.0986274
2024,01/08/2023 18:42,ESP32,30,0.00336885
2025,01/08/2023 18:42,ESP32,31,0.147285
2026,01/08/2023 18:42,ESP32,30,-0.13819
2027,01/08/2023 18:42,ESP32,31,-0.142191
2028,01/08/2023 18:42,ESP32,31,-0.147482
2029,01/08/2023 18:42,ESP32,30,-0.115504
2030,01/08/2023 18:42,ESP32,31,0.0562712
2031,01/08/2023 18:42,ESP32,30,-0.0651479
2032,01/08/2023 18:42,ESP32,31,0.11435
2033,01/08/2023 18:42,ESP32,30,-0.00784498
2034,01/08/2023 18:42,ESP32,31,-0.145402
2035,01/08/2023 18:42,ESP32,30,-0.174918
2036,01/08/2023 18:42,ESP32,30,-0.15423
2037,01/08/2023 18:42,ESP32,31,-0.0591658
2038,01/08/2023 18:42,ESP32,31,-0.136236
2039,01/08/2023 18:42,ESP32,31,-0.144662
2040,01/08/2023 18:42,ESP32,31,0.0797528
2041,01/08/2023 18:43,ESP32,31,27.6511
2042,01/08/2023 18:43,ESP32,31,6.36219
2043,01/08/2023 18:43,ESP32,31,1.43287
2044,01/08/2023 18:43,ESP32,31,0.112522
2045,01/08/2023 18:43,ESP32,30,0.0837391
2046,01/08/2023 18:43,ESP32,30,-0.0272764
2047,01/08/2023 18:43,ESP32,31,0.105136
2048,01/08/2023 18:43,ESP32,30,-0.0584004
2049,01/08/2023 18:43,ESP32,31,-0.162893
2050,01/08/2023 18:43,ESP32,31,-0.174577
2051,01/08/2023 18:43,ESP32,31,-0.188985
2052,01/08/2023 18:43,ESP32,31,0.126229
2053,01/08/2023 18:43,ESP32,30,-0.0518998
2054,01/08/2023 18:43,ESP32,31,0.103471
2055,01/08/2023 18:43,ESP32,30,-0.00255931
2056,01/08/2023 18:43,ESP32,31,-0.121165
2057,01/08/2023 18:43,ESP32,31,-0.150213
2058,01/08/2023 18:43,ESP32,30,-0.162903
2059,01/08/2023 18:43,ESP32,31,-0.176191
2060,01/08/2023 18:43,ESP32,31,-0.1864
2061,01/08/2023 18:43,ESP32,31,0.045732
2062,01/08/2023 18:43,ESP32,31,0.0442089
2063,01/08/2023 18:43,ESP32,31,0.0897224
2064,01/08/2023 18:43,ESP32,31,-0.131395
2065,01/08/2023 18:43,ESP32,31,-0.15698
2066,01/08/2023 18:43,ESP32,30,-0.127084
2067,01/08/2023 18:43,ESP32,31,-0.050958
2068,03/08/2023 18:58,ESP32,44,27.0037
2069,03/08/2023 18:58,ESP32,43,6.6157
2070,03/08/2023 18:58,ESP32,44,1.31666
2071,03/08/2023 18:58,ESP32,44,0.163158
2072,03/08/2023 18:58,ESP32,44,-0.119485
2073,03/08/2023 18:58,ESP32,44,0.218142
2074,03/08/2023 18:58,ESP32,30,0.105516
2075,03/08/2023 18:58,ESP32,30,-0.123555
2076,03/08/2023 18:58,ESP32,30,-0.123716
2077,03/08/2023 18:58,ESP32,30,-0.151389
2078,03/08/2023 18:58,ESP32,29,-0.143392
2079,03/08/2023 18:58,ESP32,29,-0.134343
2080,03/08/2023 18:58,ESP32,30,0.266
2081,03/08/2023 18:58,ESP32,30,0.074509
2082,03/08/2023 18:58,ESP32,30,-0.106362
2083,03/08/2023 18:58,ESP32,30,0.211819
2084,03/08/2023 18:58,ESP32,30,0.0745701
2085,03/08/2023 18:58,ESP32,30,-0.139263
2086,03/08/2023 18:58,ESP32,30,-0.138152
2087,03/08/2023 18:58,ESP32,30,0.141537
2088,03/08/2023 18:58,ESP32,30,0.212024
2089,03/08/2023 18:58,ESP32,29,0.0812988
2090,03/08/2023 18:58,ESP32,29,-0.00237059
2091,03/08/2023 18:58,ESP32,30,-0.0151782
2092,03/08/2023 18:58,ESP32,30,-0.0699874
2093,03/08/2023 18:58,ESP32,30,-0.136314
2094,03/08/2023 18:58,ESP32,30,-0.0397086
2095,03/08/2023 18:58,ESP32,29,-0.151808
2096,03/08/2023 18:58,ESP32,29,0.236985
2097,03/08/2023 18:58,ESP32,30,0.0358945
2098,03/08/2023 18:58,ESP32,30,-0.121272
2099,03/08/2023 18:58,ESP32,30,-0.126901
2100,03/08/2023 18:58,ESP32,30,-0.141698
2101,03/08/2023 18:58,ESP32,29,-0.125592
2102,03/08/2023 18:58,ESP32,30,-0.103151
2103,03/08/2023 18:58,ESP32,29,0.168432
2104,03/08/2023 18:58,ESP32,30,-0.0818481
2105,03/08/2023 18:58,ESP32,30,0.0563007
2106,03/08/2023 18:58,ESP32,30,-0.0420672
2107,03/08/2023 18:58,ESP32,30,-0.0883305
2108,03/08/2023 18:58,ESP32,29,-0.122235
2109,03/08/2023 18:58,ESP32,30,-0.121054
2110,03/08/2023 18:58,ESP32,30,0.0986887
2111,03/08/2023 18:58,ESP32,30,-0.00913861
2112,03/08/2023 18:58,ESP32,30,-0.102031
2113,03/08/2023 18:58,ESP32,30,-0.140213
2114,03/08/2023 18:58,ESP32,30,-0.120285
2115,03/08/2023 18:58,ESP32,31,-0.127904
2116,03/08/2023 18:58,ESP32,30,-0.126036
2117,03/08/2023 18:58,ESP32,30,0.101942
2118,03/08/2023 18:58,ESP32,30,-0.0437244
2119,03/08/2023 18:59,ESP32,30,-0.130265
2120,03/08/2023 18:59,ESP32,30,0.0786847
2121,03/08/2023 18:59,ESP32,30,-0.0625699
2122,03/08/2023 18:59,ESP32,30,-0.128347
2123,03/08/2023 18:59,ESP32,30,-0.111775
2124,03/08/2023 18:59,ESP32,30,0.394053
2125,03/08/2023 18:59,ESP32,30,0.1091
2126,03/08/2023 18:59,ESP32,30,0.157029
2127,03/08/2023 18:59,ESP32,30,-0.0129964
2128,03/08/2023 18:59,ESP32,30,-0.0992257
2129,03/08/2023 18:59,ESP32,30,-0.108264
2130,03/08/2023 18:59,ESP32,30,-0.135487
2131,03/08/2023 18:59,ESP32,30,0.0826638
2132,03/08/2023 18:59,ESP32,30,-0.0872005
2133,03/08/2023 18:59,ESP32,30,-0.0760649
2134,03/08/2023 18:59,ESP32,30,-0.0819035
2135,03/08/2023 18:59,ESP32,30,-0.135983
2136,03/08/2023 18:59,ESP32,30,-0.120306
2137,03/08/2023 18:59,ESP32,30,-0.118243
2138,03/08/2023 18:59,ESP32,30,-0.0802981
2139,03/08/2023 18:59,ESP32,30,-0.112179
2140,03/08/2023 18:59,ESP32,30,0.0972473
2141,03/08/2023 18:59,ESP32,31,-0.0653972
2142,03/08/2023 18:59,ESP32,30,-0.0993491
2143,03/08/2023 18:59,ESP32,30,-0.101398
2144,03/08/2023 18:59,ESP32,31,-0.129002
2145,03/08/2023 18:59,ESP32,37,-0.046263
2146,03/08/2023 18:59,ESP32,30,-0.0793621
2147,03/08/2023 18:59,ESP32,30,0.163329
2148,03/08/2023 18:59,ESP32,30,-0.0491789
2149,03/08/2023 18:59,ESP32,30,-0.115851
2150,03/08/2023 18:59,ESP32,30,-0.129201
2151,03/08/2023 18:59,ESP32,30,-0.132884
2152,03/08/2023 18:59,ESP32,30,-0.101337
2153,03/08/2023 18:59,ESP32,30,-0.120933
2154,03/08/2023 18:59,ESP32,30,0.216085
2155,03/08/2023 18:59,ESP32,30,0.00728795
2156,03/08/2023 18:59,ESP32,30,-0.128604
2157,03/08/2023 18:59,ESP32,31,-0.100572
2158,03/08/2023 18:59,ESP32,30,-0.135098
2159,03/08/2023 18:59,ESP32,30,-0.120713
2160,03/08/2023 18:59,ESP32,30,-0.118035
2161,03/08/2023 18:59,ESP32,31,0.179563
2162,03/08/2023 18:59,ESP32,30,-0.0247621
2163,03/08/2023 18:59,ESP32,30,0.00821309
2164,03/08/2023 18:59,ESP32,31,-0.102614
2165,03/08/2023 18:59,ESP32,31,-0.128332
2166,03/08/2023 18:59,ESP32,31,-0.143452
2167,03/08/2023 18:59,ESP32,30,-0.156683
2168,03/08/2023 18:59,ESP32,30,0.05601
2169,03/08/2023 18:59,ESP32,30,-0.00906235
2170,03/08/2023 18:59,ESP32,31,0.0101506
2171,03/08/2023 19:00,ESP32,31,0.0350512
2172,03/08/2023 19:00,ESP32,31,-0.126407
2173,03/08/2023 19:00,ESP32,31,-0.109086
2174,03/08/2023 19:00,ESP32,31,-0.0531301
2175,03/08/2023 19:00,ESP32,31,0.130779
2176,03/08/2023 19:00,ESP32,31,0.0808656
2177,03/08/2023 19:00,ESP32,31,-0.159536
2178,03/08/2023 19:00,ESP32,30,-0.12655
2179,03/08/2023 19:00,ESP32,30,-0.126354
2180,03/08/2023 19:00,ESP32,31,-0.134411
2181,03/08/2023 19:00,ESP32,31,-0.142381
2182,03/08/2023 19:00,ESP32,31,0.219748
2183,03/08/2023 19:00,ESP32,31,0.00813455
2184,03/08/2023 19:00,ESP32,31,-0.0625588
2185,03/08/2023 19:00,ESP32,31,-0.101907
2186,03/08/2023 19:00,ESP32,31,-0.143806
2187,03/08/2023 19:00,ESP32,31,-0.11699
2188,03/08/2023 19:00,ESP32,31,-0.12564
2189,03/08/2023 19:00,ESP32,30,0.416876
2190,03/08/2023 19:00,ESP32,31,0.286762
2191,03/08/2023 19:00,ESP32,31,0.0441056
2192,03/08/2023 19:00,ESP32,31,-0.0841441
2193,03/08/2023 19:00,ESP32,31,-0.136166
2194,03/08/2023 19:00,ESP32,31,-0.122546
2195,03/08/2023 19:00,ESP32,31,-0.123713
2196,03/08/2023 19:00,ESP32,31,0.139069
2197,03/08/2023 19:00,ESP32,31,-0.0279615
2198,03/08/2023 19:00,ESP32,31,0.151346
2199,03/08/2023 19:00,ESP32,31,-0.0541356
2200,03/08/2023 19:00,ESP32,31,-0.0923816
2201,03/08/2023 19:00,ESP32,31,-0.0826758
2202,03/08/2023 19:00,ESP32,31,-0.126607
2203,03/08/2023 19:00,ESP32,31,-0.128034
2204,03/08/2023 19:00,ESP32,31,0.0398089
2205,03/08/2023 19:00,ESP32,31,0.100379
2206,03/08/2023 19:00,ESP32,30,0.0648851
2207,03/08/2023 19:00,ESP32,31,-0.0891375
2208,03/08/2023 19:00,ESP32,31,-0.116968
2209,03/08/2023 19:00,ESP32,31,-0.132626
2210,03/08/2023 19:00,ESP32,31,-0.105976
2211,03/08/2023 19:00,ESP32,31,-0.123382
2212,03/08/2023 19:00,ESP32,31,0.287317
2213,03/08/2023 19:00,ESP32,31,0.134892
2214,03/08/2023 19:00,ESP32,31,-0.127257
2215,03/08/2023 19:00,ESP32,31,-0.128138
2216,03/08/2023 19:00,ESP32,31,-0.145973
2217,03/08/2023 19:00,ESP32,31,-0.137399
2218,03/08/2023 19:00,ESP32,31,-0.130607
2219,03/08/2023 19:00,ESP32,31,-0.0670072
2220,03/08/2023 19:00,ESP32,31,0.198242
2221,03/08/2023 19:00,ESP32,31,-0.00489084
2222,03/08/2023 19:00,ESP32,31,-0.113181
2223,03/08/2023 19:00,ESP32,31,-0.126205
2224,03/08/2023 19:01,ESP32,31,-0.127948
2225,03/08/2023 19:01,ESP32,31,-0.147376
2226,03/08/2023 19:01,ESP32,31,0.0700394
2227,03/08/2023 19:01,ESP32,31,-0.0634777
2228,03/08/2023 19:01,ESP32,31,-0.131287
2229,03/08/2023 19:01,ESP32,31,-0.0972557
2230,03/08/2023 19:01,ESP32,31,-0.141271
2231,03/08/2023 19:01,ESP32,31,-0.130431
2232,03/08/2023 19:01,ESP32,31,-0.132972
2233,03/08/2023 19:01,ESP32,32,0.170971
2234,03/08/2023 19:01,ESP32,31,0.00180578
2235,03/08/2023 19:01,ESP32,32,-0.110914
2236,03/08/2023 19:01,ESP32,31,-0.126765
2237,03/08/2023 19:01,ESP32,31,-0.109979
2238,03/08/2023 19:01,ESP32,31,-0.11309
2239,03/08/2023 19:01,ESP32,31,-0.143453
2240,03/08/2023 19:01,ESP32,31,0.210267
2241,03/08/2023 19:01,ESP32,31,0.203809
2242,03/08/2023 19:01,ESP32,32,-0.0569894
2243,03/08/2023 19:01,ESP32,31,0.0204515
2244,03/08/2023 19:01,ESP32,32,0.193304
2245,03/08/2023 19:01,ESP32,31,-0.118075
2246,03/08/2023 19:01,ESP32,31,-0.0298768
2247,03/08/2023 19:01,ESP32,31,-0.0611587
2248,03/08/2023 19:01,ESP32,32,-0.132198
2249,03/08/2023 19:01,ESP32,31,-0.125776
2250,03/08/2023 19:01,ESP32,31,-0.119306
2251,03/08/2023 19:01,ESP32,31,-0.13475
2252,03/08/2023 19:01,ESP32,32,-0.135645
2253,03/08/2023 19:01,ESP32,32,0.200268
2254,03/08/2023 19:01,ESP32,31,0.0176176
2255,03/08/2023 19:01,ESP32,31,-0.11756
2256,03/08/2023 19:01,ESP32,32,0.191727
2257,03/08/2023 19:01,ESP32,31,-0.0805229
2258,03/08/2023 19:01,ESP32,32,-0.0670755
2259,03/08/2023 19:01,ESP32,31,-0.148707
2260,03/08/2023 19:01,ESP32,31,-0.138914
2261,03/08/2023 19:01,ESP32,31,-0.12488
2262,03/08/2023 19:01,ESP32,32,0.0725343
2263,03/08/2023 19:01,ESP32,32,-0.0870868
2264,03/08/2023 19:01,ESP32,32,-0.13534
2265,03/08/2023 19:01,ESP32,32,-0.125013
2266,03/08/2023 19:01,ESP32,32,-0.139699
2267,03/08/2023 19:01,ESP32,32,-0.145138
2268,03/08/2023 19:01,ESP32,31,-0.137621
2269,03/08/2023 19:01,ESP32,32,-0.0798006
2270,03/08/2023 19:01,ESP32,31,0.272902
2271,03/08/2023 19:01,ESP32,32,0.11578
2272,03/08/2023 19:01,ESP32,32,-0.136783
2273,03/08/2023 19:01,ESP32,32,-0.130726
2274,03/08/2023 19:01,ESP32,32,-0.130507
2275,03/08/2023 19:01,ESP32,31,-0.12615
2276,03/08/2023 19:01,ESP32,32,-0.14842
2277,03/08/2023 19:02,ESP32,32,0.144846
2278,03/08/2023 19:02,ESP32,32,0.181852
2279,03/08/2023 19:02,ESP32,32,0.140521
2280,03/08/2023 19:02,ESP32,31,-0.0870247
2281,03/08/2023 19:02,ESP32,32,-0.142432
2282,03/08/2023 19:02,ESP32,32,-0.122922
2283,03/08/2023 19:02,ESP32,32,-0.112641
2284,03/08/2023 19:02,ESP32,32,0.124591
2285,03/08/2023 19:02,ESP32,32,0.00753343
2286,03/08/2023 19:02,ESP32,32,0.0595625
2287,03/08/2023 19:02,ESP32,32,0.0958236
2288,03/08/2023 19:02,ESP32,32,0.128765
2289,03/08/2023 19:02,ESP32,32,-0.118802
2290,03/08/2023 19:02,ESP32,32,-0.129055
2291,03/08/2023 19:02,ESP32,32,0.308273
2292,03/08/2023 19:02,ESP32,32,0.0660737
2293,03/08/2023 19:02,ESP32,31,0.0203257
2294,03/08/2023 19:02,ESP32,32,-0.0922664
2295,03/08/2023 19:02,ESP32,32,-0.139188
2296,03/08/2023 19:02,ESP32,31,-0.133239
2297,03/08/2023 19:02,ESP32,32,-0.141375
2298,03/08/2023 19:02,ESP32,32,0.201541
2299,03/08/2023 19:02,ESP32,32,0.19244
2300,03/08/2023 19:02,ESP32,32,-0.00984476
2301,03/08/2023 19:02,ESP32,32,0.0550831
2302,03/08/2023 19:02,ESP32,32,-0.109681
2303,03/08/2023 19:02,ESP32,31,-0.143574
2304,03/08/2023 19:02,ESP32,32,-0.155971
2305,03/08/2023 19:02,ESP32,32,0.150528
2306,03/08/2023 19:02,ESP32,32,0.175084
2307,03/08/2023 19:02,ESP32,32,0.0262421
2308,03/08/2023 19:02,ESP32,32,0.0377971
2309,03/08/2023 19:02,ESP32,32,-0.126377
2310,03/08/2023 19:02,ESP32,32,-0.110123
2311,03/08/2023 19:02,ESP32,32,-0.1344
2312,03/08/2023 19:02,ESP32,32,-0.145861
2313,03/08/2023 19:02,ESP32,32,0.0532356
2314,03/08/2023 19:02,ESP32,32,0.115387
2315,03/08/2023 19:02,ESP32,32,-0.136603
2316,03/08/2023 19:02,ESP32,32,-0.0166813
2317,03/08/2023 19:02,ESP32,32,-0.110923
2318,03/08/2023 19:02,ESP32,32,-0.133125
2319,03/08/2023 19:02,ESP32,32,-0.111312
2320,03/08/2023 19:02,ESP32,32,-0.139902
2321,03/08/2023 19:02,ESP32,32,-0.0637047
2322,03/08/2023 19:02,ESP32,32,-0.097415
2323,03/08/2023 19:02,ESP32,31,-0.131028
2324,03/08/2023 19:02,ESP32,32,-0.130674
2325,03/08/2023 19:02,ESP32,32,-0.139081
2326,03/08/2023 19:02,ESP32,32,-0.13317
2327,03/08/2023 19:02,ESP32,32,-0.140306
2328,03/08/2023 19:02,ESP32,32,-0.000297397
2329,03/08/2023 19:03,ESP32,32,-0.0743816
2330,03/08/2023 19:03,ESP32,32,-0.10576
2331,03/08/2023 19:03,ESP32,32,-0.113482
2332,03/08/2023 19:03,ESP32,32,-0.140235
